时间,IBI,SDNN
2025-08-26 13:46:46.087,850.00,63.91
2025-08-26 13:46:46.746,720.00,63.62
2025-08-26 13:46:47.707,831.00,63.33
2025-08-26 13:46:48.366,740.00,63.20
2025-08-26 13:46:49.368,730.00,63.17
2025-08-26 13:46:49.982,741.00,62.97
2025-08-26 13:46:50.640,719.00,62.11
2025-08-26 13:46:51.340,700.00,61.37
2025-08-26 13:46:51.951,691.00,59.99
2025-08-26 13:46:52.872,769.00,58.67
2025-08-26 13:46:53.874,830.00,58.04
2025-08-26 13:46:54.489,820.00,57.40
2025-08-26 13:46:55.234,880.00,57.37
2025-08-26 13:46:56.153,780.00,57.21
2025-08-26 13:46:56.808,720.00,57.20
2025-08-26 13:46:57.729,730.00,56.82
2025-08-26 13:46:58.383,740.00,56.27
2025-08-26 13:46:59.041,740.00,55.47
2025-08-26 13:47:00.047,780.00,54.75
2025-08-26 13:47:00.705,720.00,54.13
2025-08-26 13:47:01.316,695.00,53.83
2025-08-26 13:47:02.323,840.00,54.02
2025-08-26 13:47:02.976,890.00,54.42
2025-08-26 13:47:04.202,880.00,55.10
2025-08-26 13:47:06.523,790.00,55.89
2025-08-26 13:47:07.437,790.00,56.47
2025-08-26 13:47:07.877,720.00,57.10
2025-08-26 13:47:08.797,670.00,57.26
2025-08-26 13:47:09.449,730.00,57.66
2025-08-26 13:47:10.374,750.00,57.93
2025-08-26 13:47:11.074,710.00,58.51
2025-08-26 13:47:11.729,720.00,59.19
2025-08-26 13:47:12.649,730.00,60.10
2025-08-26 13:47:13.300,810.00,61.06
2025-08-26 13:47:14.005,710.00,62.03
2025-08-26 13:47:14.616,700.00,62.83
2025-08-26 13:47:15.579,650.00,63.56
2025-08-26 13:47:16.278,740.00,63.16
2025-08-26 13:47:16.846,640.00,62.13
2025-08-26 13:47:17.500,690.00,60.92
2025-08-26 13:47:20.127,640.00,59.74
2025-08-26 13:47:20.786,700.00,58.45
2025-08-26 13:47:21.746,750.00,57.21
2025-08-26 13:47:22.357,800.00,56.29
2025-08-26 13:47:23.325,830.00,55.90
2025-08-26 13:47:24.022,830.00,55.86
2025-08-26 13:47:24.720,830.00,56.08
2025-08-26 13:47:25.643,810.00,56.45
2025-08-26 13:47:26.473,750.00,56.59
2025-08-26 13:47:26.953,750.00,56.68
2025-08-26 13:47:27.830,740.00,56.73
2025-08-26 13:47:28.837,720.00,56.33
2025-08-26 13:47:29.185,780.00,56.73
2025-08-26 13:47:30.105,750.00,57.21
2025-08-26 13:47:30.805,830.00,57.84
2025-08-26 13:47:32.075,850.00,57.96
2025-08-26 13:47:32.466,840.00,57.86
2025-08-26 13:47:33.428,900.00,58.19
2025-08-26 13:47:34.087,725.00,58.40
2025-08-26 13:47:35.352,790.00,58.08
2025-08-26 13:47:36.009,780.00,57.30
2025-08-26 13:47:36.625,740.00,56.21
2025-08-26 13:47:37.894,770.00,54.94
2025-08-26 13:47:37.978,700.00,54.05
2025-08-26 13:47:39.291,750.00,53.19
2025-08-26 13:47:40.519,820.00,52.39
2025-08-26 13:47:41.522,800.00,51.71
2025-08-26 13:47:42.180,775.00,51.00
2025-08-26 13:47:42.487,780.00,50.73
2025-08-26 13:47:42.794,800.00,50.42
