时间,IBI,SDNN
2025-08-24 17:21:50.148,850.00,71.01
2025-08-24 17:21:51.112,840.00,70.61
2025-08-24 17:21:51.767,800.00,70.08
2025-08-24 17:21:52.598,770.00,69.41
2025-08-24 17:21:53.298,690.00,69.08
2025-08-24 17:21:53.954,700.00,69.03
2025-08-24 17:21:54.655,710.00,69.52
2025-08-24 17:21:55.313,680.00,69.58
2025-08-24 17:21:56.099,760.00,68.96
2025-08-24 17:21:56.929,850.00,68.35
2025-08-24 17:21:57.937,850.00,67.99
2025-08-24 17:21:58.636,870.00,68.17
2025-08-24 17:21:59.555,860.00,68.49
2025-08-24 17:22:00.605,850.00,68.51
2025-08-24 17:22:01.174,820.00,68.44
2025-08-24 17:22:02.005,810.00,68.35
2025-08-24 17:22:02.793,791.00,68.19
2025-08-24 17:22:03.579,759.00,68.18
2025-08-24 17:22:04.324,750.00,68.27
2025-08-24 17:22:05.025,710.00,67.91
2025-08-24 17:22:05.682,630.00,67.89
2025-08-24 17:22:06.336,720.00,67.67
2025-08-24 17:22:07.037,690.00,67.46
2025-08-24 17:22:07.825,790.00,67.61
2025-08-24 17:22:08.831,830.00,67.68
2025-08-24 17:22:09.487,830.00,67.56
2025-08-24 17:22:10.405,860.00,67.28
2025-08-24 17:22:11.149,800.00,66.78
2025-08-24 17:22:12.024,810.00,66.25
2025-08-24 17:22:12.812,780.00,65.76
2025-08-24 17:22:13.555,800.00,65.34
2025-08-24 17:22:14.256,730.00,65.05
2025-08-24 17:22:14.955,700.00,64.89
2025-08-24 17:22:15.658,670.00,64.97
2025-08-24 17:22:16.312,660.00,65.39
2025-08-24 17:22:17.013,690.00,64.89
2025-08-24 17:22:17.800,740.00,64.40
2025-08-24 17:22:18.500,750.00,63.78
2025-08-24 17:22:19.288,791.00,63.18
2025-08-24 17:22:20.031,769.00,62.48
2025-08-24 17:22:20.906,720.00,61.69
2025-08-24 17:22:21.562,810.00,60.58
2025-08-24 17:22:22.394,700.00,59.65
2025-08-24 17:22:22.919,620.00,59.20
2025-08-24 17:22:23.794,670.00,58.83
2025-08-24 17:22:24.319,730.00,58.21
2025-08-24 17:22:25.107,780.00,57.72
2025-08-24 17:22:25.895,790.00,57.25
2025-08-24 17:22:26.682,800.00,56.55
2025-08-24 17:22:27.513,800.00,55.51
2025-08-24 17:22:28.257,810.00,54.88
2025-08-24 17:22:29.263,780.00,54.30
2025-08-24 17:22:29.832,770.00,53.91
2025-08-24 17:22:30.576,720.00,53.51
2025-08-24 17:22:31.232,700.00,53.37
2025-08-24 17:22:31.933,670.00,53.59
2025-08-24 17:22:32.544,620.00,54.48
2025-08-24 17:22:33.332,645.00,55.63
2025-08-24 17:22:33.989,760.00,56.05
2025-08-24 17:22:34.819,780.00,56.33
2025-08-24 17:22:35.608,820.00,57.09
2025-08-24 17:22:36.395,810.00,57.78
2025-08-24 17:22:37.401,810.00,58.37
2025-08-24 17:22:38.057,830.00,59.05
2025-08-24 17:22:38.888,790.00,59.80
2025-08-24 17:22:39.588,780.00,60.44
2025-08-24 17:22:41.733,690.00,61.15
2025-08-24 17:22:42.389,630.00,62.23
2025-08-24 17:22:43.133,670.00,63.45
2025-08-24 17:22:43.833,740.00,64.56
2025-08-24 17:22:44.664,810.00,65.46
2025-08-24 17:22:45.845,820.00,65.63
2025-08-24 17:22:46.283,850.00,65.34
2025-08-24 17:22:47.115,850.00,65.63
2025-08-24 17:22:47.988,850.00,66.22
2025-08-24 17:22:48.820,830.00,66.63
2025-08-24 17:22:49.652,790.00,66.94
2025-08-24 17:22:50.439,790.00,67.15
2025-08-24 17:22:51.095,710.00,67.29
2025-08-24 17:22:53.327,830.00,67.55
2025-08-24 17:22:54.071,730.00,67.96
2025-08-24 17:22:55.165,800.00,68.06
